CMDLINE /Users/Q642074/miniconda3/envs/qiro/bin/python time_test_run.py
MEM 381.015625 1701179542.5605
MEM 381.015625 1701179542.6685
MEM 381.015625 1701179542.7765
MEM 381.015625 1701179542.8818
MEM 381.015625 1701179542.9898
MEM 381.015625 1701179543.0978
MEM 381.015625 1701179543.2020
MEM 381.015625 1701179543.3099
MEM 381.015625 1701179543.4179
MEM 381.015625 1701179543.5219
MEM 381.015625 1701179543.6299
MEM 381.015625 1701179543.7378
MEM 381.015625 1701179543.8419
MEM 381.015625 1701179543.9498
MEM 381.015625 1701179544.0578
MEM 381.015625 1701179544.1658
MEM 381.015625 1701179544.2738
MEM 381.015625 1701179544.3818
MEM 381.015625 1701179544.4896
MEM 381.015625 1701179544.5975
MEM 381.015625 1701179544.7055
MEM 381.015625 1701179544.8136
MEM 381.015625 1701179544.9216
MEM 381.015625 1701179545.0296
MEM 381.015625 1701179545.1380
MEM 381.015625 1701179545.2462
MEM 381.015625 1701179545.3542
MEM 381.015625 1701179545.4623
MEM 381.015625 1701179545.5704
MEM 381.015625 1701179545.6768
MEM 381.015625 1701179545.7847
MEM 381.015625 1701179545.8892
MEM 381.015625 1701179545.9939
MEM 381.015625 1701179546.1019
MEM 381.015625 1701179546.2072
MEM 381.015625 1701179546.3152
MEM 381.015625 1701179546.4232
MEM 381.015625 1701179546.5312
MEM 381.015625 1701179546.6366
MEM 381.015625 1701179546.7447
MEM 381.015625 1701179546.8527
MEM 381.015625 1701179546.9606
MEM 381.015625 1701179547.0686
MEM 381.015625 1701179547.1765
MEM 381.015625 1701179547.2820
MEM 381.015625 1701179547.3900
MEM 381.015625 1701179547.4952
MEM 381.015625 1701179547.6032
MEM 381.015625 1701179547.7112
MEM 381.015625 1701179547.8192
MEM 381.015625 1701179547.9271
MEM 381.015625 1701179548.0350
MEM 381.015625 1701179548.1429
MEM 381.015625 1701179548.2509
MEM 381.015625 1701179548.3590
MEM 381.015625 1701179548.4669
MEM 381.015625 1701179548.5749
MEM 381.015625 1701179548.6792
MEM 381.015625 1701179548.7873
MEM 381.062500 1701179548.8953
MEM 381.062500 1701179549.0034
MEM 381.062500 1701179549.1114
MEM 381.062500 1701179549.2194
MEM 381.062500 1701179549.3274
MEM 381.062500 1701179549.4357
MEM 381.062500 1701179549.5436
MEM 381.062500 1701179549.6516
MEM 381.062500 1701179549.7597
MEM 381.062500 1701179549.8677
MEM 381.062500 1701179549.9756
MEM 381.062500 1701179550.0835
MEM 381.062500 1701179550.1915
MEM 381.062500 1701179550.2995
MEM 381.062500 1701179550.4074
MEM 381.062500 1701179550.5154
MEM 381.062500 1701179550.6234
MEM 381.062500 1701179550.7273
MEM 381.062500 1701179550.8353
MEM 381.062500 1701179550.9432
MEM 381.062500 1701179551.0513
MEM 381.062500 1701179551.1593
MEM 381.062500 1701179551.2673
MEM 381.062500 1701179551.3753
MEM 381.062500 1701179551.4834
MEM 381.062500 1701179551.5912
MEM 381.062500 1701179551.6991
MEM 381.062500 1701179551.8072
MEM 381.062500 1701179551.9108
MEM 381.062500 1701179552.0189
MEM 381.062500 1701179552.1269
MEM 381.062500 1701179552.2313
MEM 381.062500 1701179552.3393
MEM 381.062500 1701179552.4474
MEM 381.062500 1701179552.5554
MEM 381.062500 1701179552.6592
MEM 381.062500 1701179552.7676
MEM 381.062500 1701179552.8758
MEM 381.062500 1701179552.9840
MEM 381.062500 1701179553.0874
MEM 381.062500 1701179553.1954
MEM 381.062500 1701179553.3035
MEM 381.062500 1701179553.4075
MEM 379.171875 1701179553.5156
MEM 379.171875 1701179553.6237
MEM 379.171875 1701179553.7317
MEM 379.156250 1701179553.8398
MEM 379.156250 1701179553.9478
MEM 379.156250 1701179554.0529
MEM 379.156250 1701179554.1608
MEM 379.156250 1701179554.2689
MEM 379.156250 1701179554.3769
MEM 379.156250 1701179554.4849
MEM 379.156250 1701179554.5930
MEM 379.171875 1701179554.7010
MEM 379.171875 1701179554.8090
MEM 379.171875 1701179554.9167
MEM 379.171875 1701179555.0212
MEM 379.171875 1701179555.1297
MEM 379.171875 1701179555.2377
MEM 379.171875 1701179555.3458
MEM 379.171875 1701179555.4501
MEM 379.171875 1701179555.5538
MEM 379.171875 1701179555.6621
MEM 379.171875 1701179555.7700
MEM 379.171875 1701179555.8782
MEM 379.171875 1701179555.9847
MEM 379.171875 1701179556.0928
MEM 379.171875 1701179556.2008
MEM 379.171875 1701179556.3088
MEM 379.171875 1701179556.4138
MEM 379.171875 1701179556.5218
MEM 379.171875 1701179556.6301
MEM 379.171875 1701179556.7342
MEM 378.453125 1701179556.8424
MEM 378.453125 1701179556.9504
MEM 378.453125 1701179557.0585
MEM 378.453125 1701179557.1666
MEM 378.453125 1701179557.2747
MEM 378.453125 1701179557.3826
MEM 378.453125 1701179557.4907
MEM 378.453125 1701179557.5987
MEM 378.453125 1701179557.7067
MEM 378.250000 1701179557.8100
MEM 378.250000 1701179557.9180
MEM 378.250000 1701179558.0260
MEM 378.250000 1701179558.1313
MEM 378.250000 1701179558.2352
MEM 375.375000 1701179558.3432
MEM 375.375000 1701179558.4514
MEM 375.375000 1701179558.5587
MEM 375.375000 1701179558.6668
MEM 375.375000 1701179558.7748
MEM 375.375000 1701179558.8793
MEM 375.531250 1701179558.9842
MEM 375.531250 1701179559.0927
MEM 375.640625 1701179559.1967
MEM 375.640625 1701179559.3008
MEM 375.640625 1701179559.4089
MEM 375.640625 1701179559.5171
MEM 375.640625 1701179559.6206
MEM 375.640625 1701179559.7286
MEM 375.718750 1701179559.8367
MEM 375.718750 1701179559.9447
MEM 375.718750 1701179560.0528
MEM 375.718750 1701179560.1607
MEM 375.718750 1701179560.2686
MEM 375.718750 1701179560.3766
MEM 375.718750 1701179560.4820
MEM 375.718750 1701179560.5860
MEM 375.718750 1701179560.6941
MEM 375.718750 1701179560.7984
MEM 375.718750 1701179560.9033
MEM 375.718750 1701179561.0114
MEM 375.718750 1701179561.1195
MEM 375.718750 1701179561.2276
MEM 375.515625 1701179561.3325
MEM 375.515625 1701179561.4422
MEM 375.515625 1701179561.5505
MEM 375.515625 1701179561.6586
MEM 375.515625 1701179561.7667
MEM 375.250000 1701179561.8748
MEM 375.250000 1701179561.9829
MEM 375.250000 1701179562.0873
MEM 375.250000 1701179562.1954
MEM 375.250000 1701179562.3036
MEM 375.250000 1701179562.4117
MEM 375.250000 1701179562.5197
MEM 375.250000 1701179562.6278
MEM 375.250000 1701179562.7359
MEM 375.250000 1701179562.8436
MEM 375.250000 1701179562.9517
MEM 375.250000 1701179563.0553
MEM 375.250000 1701179563.1634
MEM 375.250000 1701179563.2715
MEM 375.250000 1701179563.3753
MEM 375.250000 1701179563.4834
MEM 375.250000 1701179563.5917
MEM 375.250000 1701179563.6999
MEM 375.250000 1701179563.8047
MEM 375.250000 1701179563.9128
MEM 375.250000 1701179564.0211
MEM 374.890625 1701179564.1279
MEM 375.531250 1701179564.2316
MEM 375.531250 1701179564.3395
MEM 375.531250 1701179564.4476
MEM 375.531250 1701179564.5513
MEM 375.531250 1701179564.6594
MEM 375.609375 1701179564.7674
MEM 375.609375 1701179564.8754
MEM 375.609375 1701179564.9839
MEM 375.609375 1701179565.0873
MEM 375.609375 1701179565.1953
MEM 375.718750 1701179565.3034
MEM 375.718750 1701179565.4073
MEM 375.718750 1701179565.5155
MEM 375.718750 1701179565.6207
MEM 375.718750 1701179565.7246
MEM 375.718750 1701179565.8326
MEM 375.734375 1701179565.9407
MEM 375.734375 1701179566.0488
MEM 375.734375 1701179566.1569
MEM 375.734375 1701179566.2641
MEM 375.734375 1701179566.3723
MEM 375.734375 1701179566.4762
MEM 375.734375 1701179566.5845
MEM 375.734375 1701179566.6929
MEM 375.734375 1701179566.8010
MEM 375.765625 1701179566.9091
MEM 375.765625 1701179567.0171
MEM 375.765625 1701179567.1252
MEM 375.765625 1701179567.2286
MEM 375.765625 1701179567.3368
MEM 375.765625 1701179567.4448
MEM 375.765625 1701179567.5486
MEM 375.765625 1701179567.6568
MEM 375.765625 1701179567.7649
MEM 375.765625 1701179567.8732
MEM 375.765625 1701179567.9812
MEM 375.765625 1701179568.0893
MEM 375.765625 1701179568.1974
MEM 375.765625 1701179568.3055
MEM 375.765625 1701179568.4138
MEM 375.765625 1701179568.5216
MEM 375.765625 1701179568.6296
MEM 375.765625 1701179568.7377
MEM 375.765625 1701179568.8420
MEM 375.765625 1701179568.9501
MEM 375.765625 1701179569.0582
MEM 375.765625 1701179569.1663
MEM 375.765625 1701179569.2742
MEM 375.765625 1701179569.3823
MEM 375.765625 1701179569.4905
MEM 375.765625 1701179569.5986
MEM 375.765625 1701179569.7066
MEM 375.765625 1701179569.8146
MEM 375.765625 1701179569.9227
MEM 375.765625 1701179570.0307
MEM 375.765625 1701179570.1392
MEM 375.765625 1701179570.2473
MEM 375.765625 1701179570.3513
MEM 375.765625 1701179570.4594
MEM 375.765625 1701179570.5647
MEM 375.765625 1701179570.6727
MEM 375.765625 1701179570.7808
MEM 375.765625 1701179570.8889
MEM 375.765625 1701179570.9969
MEM 375.765625 1701179571.1049
MEM 375.765625 1701179571.2129
MEM 375.765625 1701179571.3209
MEM 375.765625 1701179571.4289
MEM 375.765625 1701179571.5370
MEM 375.765625 1701179571.6451
MEM 375.765625 1701179571.7531
MEM 375.765625 1701179571.8607
MEM 375.765625 1701179571.9680
MEM 375.765625 1701179572.0760
MEM 375.765625 1701179572.1841
MEM 375.765625 1701179572.2873
MEM 375.765625 1701179572.3952
MEM 375.765625 1701179572.5008
MEM 375.765625 1701179572.6045
MEM 375.765625 1701179572.7086
MEM 375.765625 1701179572.8167
MEM 375.765625 1701179572.9248
MEM 375.765625 1701179573.0331
MEM 375.765625 1701179573.1413
MEM 375.765625 1701179573.2449
MEM 375.765625 1701179573.3530
MEM 375.765625 1701179573.4607
MEM 375.765625 1701179573.5686
MEM 375.765625 1701179573.6767
MEM 375.765625 1701179573.7848
MEM 375.765625 1701179573.8929
MEM 375.765625 1701179574.0008
MEM 375.765625 1701179574.1089
MEM 375.765625 1701179574.2169
MEM 375.765625 1701179574.3220
MEM 375.765625 1701179574.4300
MEM 375.765625 1701179574.5380
MEM 375.765625 1701179574.6460
MEM 375.765625 1701179574.7539
MEM 375.796875 1701179574.8620
MEM 375.796875 1701179574.9701
MEM 375.796875 1701179575.0739
MEM 375.796875 1701179575.1780
MEM 375.796875 1701179575.2861
MEM 375.796875 1701179575.3941
MEM 375.796875 1701179575.5022
MEM 375.812500 1701179575.6094
MEM 375.828125 1701179575.7177
MEM 375.828125 1701179575.8233
MEM 375.828125 1701179575.9278
MEM 375.828125 1701179576.0358
MEM 375.828125 1701179576.1423
MEM 375.828125 1701179576.2502
MEM 375.828125 1701179576.3542
MEM 375.828125 1701179576.4629
MEM 375.828125 1701179576.5711
MEM 375.828125 1701179576.6766
MEM 375.828125 1701179576.7846
MEM 375.828125 1701179576.8926
MEM 375.828125 1701179577.0009
MEM 375.828125 1701179577.1059
MEM 375.828125 1701179577.2139
MEM 375.828125 1701179577.3219
MEM 375.828125 1701179577.4301
MEM 375.828125 1701179577.5383
MEM 375.828125 1701179577.6420
MEM 375.828125 1701179577.7501
MEM 375.828125 1701179577.8553
MEM 375.828125 1701179577.9633
MEM 375.828125 1701179578.0715
MEM 375.828125 1701179578.1795
MEM 375.828125 1701179578.2876
MEM 375.828125 1701179578.3957
MEM 375.828125 1701179578.5036
MEM 375.828125 1701179578.6098
MEM 375.828125 1701179578.7139
MEM 375.828125 1701179578.8218
MEM 375.828125 1701179578.9299
MEM 375.828125 1701179579.0379
MEM 375.828125 1701179579.1433
MEM 375.828125 1701179579.2514
MEM 375.828125 1701179579.3592
MEM 375.828125 1701179579.4673
MEM 375.828125 1701179579.5753
MEM 375.828125 1701179579.6793
MEM 375.828125 1701179579.7873
MEM 375.828125 1701179579.8953
MEM 375.828125 1701179580.0033
MEM 375.828125 1701179580.1086
MEM 375.828125 1701179580.2167
MEM 375.828125 1701179580.3247
MEM 375.828125 1701179580.4328
MEM 375.828125 1701179580.5379
MEM 375.828125 1701179580.6419
MEM 375.828125 1701179580.7460
MEM 375.828125 1701179580.8542
MEM 375.828125 1701179580.9622
MEM 375.828125 1701179581.0705
MEM 375.828125 1701179581.1786
MEM 375.890625 1701179581.2866
MEM 375.890625 1701179581.3947
MEM 375.890625 1701179581.5028
MEM 375.890625 1701179581.6090
MEM 375.890625 1701179581.7139
MEM 375.890625 1701179581.8225
MEM 375.890625 1701179581.9306
MEM 375.890625 1701179582.0341
MEM 375.890625 1701179582.1423
MEM 375.890625 1701179582.2504
MEM 375.890625 1701179582.3586
MEM 375.890625 1701179582.4720
MEM 375.890625 1701179582.5761
MEM 375.890625 1701179582.6843
MEM 375.890625 1701179582.7924
MEM 375.906250 1701179582.9006
MEM 375.906250 1701179583.0087
MEM 375.906250 1701179583.1162
MEM 375.906250 1701179583.2244
MEM 375.906250 1701179583.3300
MEM 375.906250 1701179583.4380
MEM 375.906250 1701179583.5433
MEM 375.906250 1701179583.6515
MEM 375.906250 1701179583.7599
MEM 375.906250 1701179583.8678
MEM 375.906250 1701179583.9760
MEM 375.906250 1701179584.0820
MEM 375.906250 1701179584.1901
MEM 375.906250 1701179584.2981
MEM 375.906250 1701179584.4019
MEM 375.906250 1701179584.5059
MEM 375.906250 1701179584.6139
MEM 375.906250 1701179584.7220
MEM 375.906250 1701179584.8302
MEM 375.906250 1701179584.9384
MEM 375.906250 1701179585.0430
MEM 375.906250 1701179585.1510
MEM 375.906250 1701179585.2592
MEM 375.906250 1701179585.3672
MEM 375.906250 1701179585.4753
MEM 375.906250 1701179585.5834
MEM 375.906250 1701179585.6914
MEM 375.906250 1701179585.7994
MEM 375.906250 1701179585.9074
MEM 375.906250 1701179586.0154
MEM 375.906250 1701179586.1232
MEM 375.906250 1701179586.2314
MEM 375.906250 1701179586.3353
MEM 375.906250 1701179586.4433
MEM 375.906250 1701179586.5513
MEM 375.906250 1701179586.6593
MEM 375.906250 1701179586.7673
MEM 375.906250 1701179586.8774
MEM 375.906250 1701179586.9806
MEM 375.906250 1701179587.0885
MEM 375.906250 1701179587.1965
MEM 375.906250 1701179587.3045
MEM 375.906250 1701179587.4125
MEM 375.906250 1701179587.5195
MEM 375.906250 1701179587.6276
MEM 375.906250 1701179587.7356
MEM 375.953125 1701179587.8437
MEM 375.953125 1701179587.9517
MEM 375.953125 1701179588.0599
MEM 375.953125 1701179588.1681
MEM 375.953125 1701179588.2762
MEM 375.953125 1701179588.3842
MEM 375.953125 1701179588.4887
MEM 375.953125 1701179588.5966
MEM 375.953125 1701179588.7046
MEM 375.953125 1701179588.8128
MEM 375.953125 1701179588.9211
MEM 375.953125 1701179589.0292
MEM 375.953125 1701179589.1355
MEM 375.953125 1701179589.2438
MEM 375.953125 1701179589.3520
MEM 375.953125 1701179589.4552
MEM 375.953125 1701179589.5634
MEM 375.953125 1701179589.6715
MEM 375.953125 1701179589.7795
MEM 375.953125 1701179589.8874
MEM 375.953125 1701179589.9955
MEM 375.953125 1701179590.1005
MEM 375.953125 1701179590.2046
MEM 375.953125 1701179590.3125
MEM 375.953125 1701179590.4205
MEM 375.953125 1701179590.5243
MEM 375.953125 1701179590.6286
MEM 375.953125 1701179590.7366
MEM 375.953125 1701179590.8447
MEM 375.953125 1701179590.9529
MEM 375.953125 1701179591.0611
MEM 375.953125 1701179591.1647
MEM 375.953125 1701179591.2686
MEM 375.953125 1701179591.3766
MEM 375.953125 1701179591.4819
MEM 375.953125 1701179591.5900
MEM 375.953125 1701179591.6952
MEM 375.953125 1701179591.8032
MEM 375.953125 1701179591.9111
MEM 375.953125 1701179592.0196
MEM 375.953125 1701179592.1247
MEM 375.953125 1701179592.2327
MEM 375.953125 1701179592.3409
MEM 375.953125 1701179592.4473
MEM 375.953125 1701179592.5516
MEM 375.953125 1701179592.6597
MEM 375.953125 1701179592.7640
MEM 375.953125 1701179592.8712
MEM 375.953125 1701179592.9793
MEM 375.953125 1701179593.0874
MEM 375.953125 1701179593.1955
MEM 375.953125 1701179593.3008
MEM 375.953125 1701179593.4093
MEM 375.953125 1701179593.5176
MEM 375.953125 1701179593.6236
MEM 375.953125 1701179593.7317
MEM 375.953125 1701179593.8397
MEM 375.953125 1701179593.9477
MEM 375.953125 1701179594.0530
MEM 375.953125 1701179594.1619
MEM 375.953125 1701179594.2677
MEM 375.953125 1701179594.3759
MEM 375.953125 1701179594.4842
MEM 374.765625 1701179594.5923
MEM 374.765625 1701179594.6979
MEM 374.765625 1701179594.8019
MEM 374.765625 1701179594.9085
MEM 374.765625 1701179595.0165
MEM 374.765625 1701179595.1245
MEM 374.765625 1701179595.2325
MEM 374.781250 1701179595.3406
MEM 374.781250 1701179595.4486
MEM 374.781250 1701179595.5567
MEM 374.781250 1701179595.6646
MEM 374.781250 1701179595.7727
MEM 374.781250 1701179595.8806
MEM 374.781250 1701179595.9887
MEM 374.781250 1701179596.0968
MEM 374.781250 1701179596.2052
MEM 374.781250 1701179596.3131
MEM 374.781250 1701179596.4211
MEM 374.781250 1701179596.5291
MEM 374.781250 1701179596.6366
MEM 374.781250 1701179596.7446
MEM 374.781250 1701179596.8526
MEM 374.781250 1701179596.9606
MEM 374.781250 1701179597.0686
MEM 374.781250 1701179597.1766
MEM 374.781250 1701179597.2846
MEM 374.781250 1701179597.3927
MEM 374.781250 1701179597.5007
MEM 374.781250 1701179597.6086
MEM 374.781250 1701179597.7168
MEM 374.781250 1701179597.8253
MEM 374.781250 1701179597.9314
MEM 374.781250 1701179598.0394
MEM 374.781250 1701179598.1475
MEM 374.781250 1701179598.2554
MEM 374.781250 1701179598.3634
MEM 372.000000 1701179598.4686
MEM 372.000000 1701179598.5766
MEM 371.812500 1701179598.6847
MEM 371.812500 1701179598.7885
MEM 371.812500 1701179598.8925
MEM 371.812500 1701179598.9965
MEM 370.515625 1701179599.1045
MEM 370.515625 1701179599.2126
MEM 370.515625 1701179599.3207
MEM 370.515625 1701179599.4259
MEM 370.515625 1701179599.5341
MEM 370.515625 1701179599.6422
MEM 370.515625 1701179599.7502
MEM 370.515625 1701179599.8548
MEM 370.515625 1701179599.9627
MEM 370.515625 1701179600.0708
MEM 370.515625 1701179600.1789
MEM 370.515625 1701179600.2858
MEM 370.546875 1701179600.3938
MEM 370.546875 1701179600.5017
MEM 370.546875 1701179600.6097
MEM 370.546875 1701179600.7178
MEM 370.546875 1701179600.8257
MEM 370.546875 1701179600.9337
MEM 370.546875 1701179601.0417
MEM 370.546875 1701179601.1465
MEM 370.546875 1701179601.2546
MEM 370.546875 1701179601.3627
MEM 370.546875 1701179601.4706
MEM 370.546875 1701179601.5761
MEM 370.546875 1701179601.6841
MEM 370.546875 1701179601.7922
MEM 370.546875 1701179601.8953
MEM 370.609375 1701179601.9993
MEM 370.609375 1701179602.1074
MEM 370.609375 1701179602.2153
MEM 370.609375 1701179602.3233
MEM 370.609375 1701179602.4313
MEM 370.609375 1701179602.5393
MEM 370.609375 1701179602.6465
MEM 370.609375 1701179602.7545
MEM 370.609375 1701179602.8579
MEM 370.609375 1701179602.9658
MEM 370.609375 1701179603.0738
MEM 370.609375 1701179603.1818
MEM 370.609375 1701179603.2873
MEM 370.609375 1701179603.3954
MEM 370.609375 1701179603.5048
MEM 370.609375 1701179603.6099
MEM 370.609375 1701179603.7179
MEM 370.609375 1701179603.8259
MEM 370.609375 1701179603.9326
MEM 370.609375 1701179604.0438
MEM 370.609375 1701179604.1519
MEM 370.609375 1701179604.2553
MEM 370.609375 1701179604.3632
MEM 370.640625 1701179604.4712
MEM 370.640625 1701179604.5792
MEM 370.640625 1701179604.6872
MEM 370.640625 1701179604.7952
MEM 370.640625 1701179604.9032
MEM 370.640625 1701179605.0075
MEM 370.640625 1701179605.1112
MEM 370.640625 1701179605.2192
MEM 370.640625 1701179605.3273
MEM 370.640625 1701179605.4353
MEM 370.640625 1701179605.5433
MEM 370.640625 1701179605.6470
MEM 370.671875 1701179605.7550
MEM 370.671875 1701179605.8606
MEM 370.875000 1701179605.9685
MEM 370.875000 1701179606.0765
MEM 370.875000 1701179606.1843
MEM 371.000000 1701179606.2888
MEM 371.000000 1701179606.3966
MEM 371.078125 1701179606.5045
MEM 371.078125 1701179606.6124
MEM 371.078125 1701179606.7165
MEM 371.078125 1701179606.8232
MEM 371.078125 1701179606.9310
MEM 371.078125 1701179607.0366
MEM 371.078125 1701179607.1444
MEM 371.078125 1701179607.2523
MEM 371.078125 1701179607.3601
MEM 371.078125 1701179607.4678
MEM 371.078125 1701179607.5757
MEM 371.078125 1701179607.6835
MEM 371.078125 1701179607.7915
MEM 371.078125 1701179607.8951
MEM 371.078125 1701179608.0030
MEM 371.078125 1701179608.1110
MEM 371.078125 1701179608.2150
MEM 371.078125 1701179608.3228
MEM 371.078125 1701179608.4306
MEM 371.078125 1701179608.5383
MEM 371.078125 1701179608.6461
MEM 371.078125 1701179608.7495
MEM 371.078125 1701179608.8573
MEM 371.078125 1701179608.9645
MEM 371.078125 1701179609.0686
MEM 371.078125 1701179609.1724
MEM 371.078125 1701179609.2803
MEM 371.078125 1701179609.3882
MEM 371.078125 1701179609.4960
MEM 371.078125 1701179609.6040
MEM 371.078125 1701179609.7118
MEM 371.078125 1701179609.8200
MEM 371.078125 1701179609.9281
MEM 371.078125 1701179610.0360
MEM 371.078125 1701179610.1444
